,,timestamp,Open,High,Low,Close,Volume,ema,sma,bb_high_indicator,bb_low_indicator
1622811600000.0,2021-06-04 13:00:00,36988.22,36606.35,36729.31,3251.229369,119588875.57320644,65493.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622808000000.0,2021-06-04 12:00:00,37139.0,35555.15,36878.96,10121.715667,367049906.18291247,183621.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1622804400000.0,2021-06-04 11:00:00,36848.64,36361.0,36585.66,3254.528559,119059925.51103131,63035.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622800800000.0,2021-06-04 10:00:00,37028.65,36537.53,36630.3,3332.611247,122670092.23591208,60922.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622797200000.0,2021-06-04 09:00:00,36861.6,36350.0,36854.99,2720.250609,99752480.55924256,60457.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622793600000.0,2021-06-04 08:00:00,36827.6,36072.82,36704.97,3855.485018,141011302.6858173,80349.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622790000000.0,2021-06-04 07:00:00,36852.0,36218.21,36610.29,5518.924286,201764491.7786688,108832.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622786400000.0,2021-06-04 06:00:00,37039.0,36529.83,36782.54,3797.324576,139825365.1981185,85571.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622782800000.0,2021-06-04 05:00:00,37679.94,36500.0,36716.55,10841.452418,400434758.2277257,206605.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1622779200000.0,2021-06-04 04:00:00,37939.25,37400.0,37556.76,3231.873092,121668905.7727164,67334.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622775600000.0,2021-06-04 03:00:00,38133.23,37571.45,37933.72,2436.548113,92233708.46706772,54821.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622772000000.0,2021-06-04 02:00:00,37900.0,37320.26,37775.12,4298.064355,161787224.8532513,153022.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622768400000.0,2021-06-04 01:00:00,38692.8,37588.0,37900.0,7376.464574,280151160.8003324,161344.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622764800000.0,2021-06-04 00:00:00,39289.07,38575.9,38682.38,3036.887123,117995701.99204557,67420.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622761200000.0,2021-06-03 23:00:00,39450.0,38790.62,39246.79,3602.163932,140911223.07057208,85575.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622757600000.0,2021-06-03 22:00:00,38991.98,38718.98,38890.71,1544.963728,60106944.59114449,37676.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622754000000.0,2021-06-03 21:00:00,38987.61,38640.22,38741.35,1838.975335,71405636.72719847,65051.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622750400000.0,2021-06-03 20:00:00,38746.78,38532.31,38708.07,1480.727577,57205270.62837128,37864.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622746800000.0,2021-06-03 19:00:00,38674.15,38450.0,38596.64,1814.849087,69986459.9254243,67186.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622743200000.0,2021-06-03 18:00:00,38931.97,38522.72,38553.01,2107.197344,81503330.16245176,65796.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622739600000.0,2021-06-03 17:00:00,38997.0,38719.33,38791.9,2173.696148,84486181.66519694,51562.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622736000000.0,2021-06-03 16:00:00,38965.42,38431.03,38874.32,2969.053609,115033262.64157118,65384.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622732400000.0,2021-06-03 15:00:00,38768.2,38401.0,38535.61,2233.526973,86178583.47475709,94836.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622728800000.0,2021-06-03 14:00:00,38716.94,38343.54,38615.21,2965.055863,114234630.02410752,149483.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622725200000.0,2021-06-03 13:00:00,39265.25,38288.0,38440.01,7469.567001,289473777.82249063,115192.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622721600000.0,2021-06-03 12:00:00,39090.9,38555.0,38999.01,4793.181879,185977114.42074105,77004.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622718000000.0,2021-06-03 11:00:00,39308.02,38715.24,38781.75,5440.29644,211853330.18532667,98636.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622714400000.0,2021-06-03 10:00:00,39476.0,39017.44,39259.23,4322.787482,169993050.18255636,175120.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622710800000.0,2021-06-03 09:00:00,39210.0,38817.06,39119.59,3908.322919,152602369.62395185,125368.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622707200000.0,2021-06-03 08:00:00,38897.0,38518.96,38817.28,2548.368045,98776034.8778703,76609.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622703600000.0,2021-06-03 07:00:00,39039.19,38538.75,38634.09,3133.790578,121327375.15375984,92657.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622700000000.0,2021-06-03 06:00:00,38974.19,38589.97,38949.0,3510.446139,136170788.45758593,75489.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622696400000.0,2021-06-03 05:00:00,38895.0,37970.0,38795.88,7286.25633,280516722.4138412,124719.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1622692800000.0,2021-06-03 04:00:00,38054.56,37600.0,37970.0,2364.16549,89454647.98237143,57288.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622689200000.0,2021-06-03 03:00:00,37678.86,37340.0,37634.57,1808.815073,67820265.11018203,40426.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622685600000.0,2021-06-03 02:00:00,37430.69,37170.0,37400.07,1984.270392,74045233.17722444,78301.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622682000000.0,2021-06-03 01:00:00,37580.43,37250.0,37298.0,1650.418934,61763373.25228461,35251.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622678400000.0,2021-06-03 00:00:00,37903.14,37291.35,37469.31,2938.209713,110119720.13822566,57185.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622674800000.0,2021-06-02 23:00:00,37745.41,37434.01,37568.68,1428.986775,53757607.1758525,34053.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622671200000.0,2021-06-02 22:00:00,37874.66,37320.0,37527.89,2308.791592,86721289.5684572,54075.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622667600000.0,2021-06-02 21:00:00,37918.0,37673.21,37780.32,1280.280508,48408927.60758911,49502.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622664000000.0,2021-06-02 20:00:00,37929.97,37569.25,37724.61,2425.931378,91480300.03841996,58408.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622660400000.0,2021-06-02 19:00:00,38045.0,37795.59,37884.57,1458.803558,55314557.54357032,47917.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622656800000.0,2021-06-02 18:00:00,38066.65,37775.0,38016.41,1826.695163,69335852.6707987,47714.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622653200000.0,2021-06-02 17:00:00,38095.0,37750.0,38014.98,2057.314994,77925555.6201802,57609.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622649600000.0,2021-06-02 16:00:00,38200.0,37727.37,37893.57,3948.777877,149918182.1953742,123661.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622646000000.0,2021-06-02 15:00:00,38225.0,37853.56,38040.7,4402.050688,167452582.7284361,104685.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622642400000.0,2021-06-02 14:00:00,38100.0,37455.0,37853.57,5342.75313,202039299.70175943,103719.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622638800000.0,2021-06-02 13:00:00,37800.0,37058.61,37539.04,5254.229145,196953444.0593928,108915.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622635200000.0,2021-06-02 12:00:00,37450.75,37170.38,37276.59,2547.700014,95090840.71345924,60767.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622631600000.0,2021-06-02 11:00:00,37369.2,36851.45,37203.08,3485.806389,129364485.813912,72846.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622628000000.0,2021-06-02 10:00:00,37294.54,37042.7,37151.17,2548.990591,94769209.96498416,53373.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622624400000.0,2021-06-02 09:00:00,37538.07,37169.26,37270.26,3172.904914,118441152.0534113,62261.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622620800000.0,2021-06-02 08:00:00,37473.29,37065.0,37371.01,3634.601704,135319417.04200968,71161.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622617200000.0,2021-06-02 07:00:00,37400.0,36731.03,37220.0,5591.509934,207805328.0513107,95122.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622613600000.0,2021-06-02 06:00:00,36989.0,36661.53,36734.54,2448.940769,90101199.50855625,48754.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622610000000.0,2021-06-02 05:00:00,36921.0,36487.66,36808.49,2488.19277,91300243.98882207,45845.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622606400000.0,2021-06-02 04:00:00,36767.44,36472.38,36665.05,1930.591246,70743773.55160823,39617.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622602800000.0,2021-06-02 03:00:00,36685.0,36267.08,36472.39,1989.76496,72633555.53966802,41647.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622599200000.0,2021-06-02 02:00:00,36550.0,36230.0,36268.41,1463.206921,53254120.69332317,39167.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622595600000.0,2021-06-02 01:00:00,36299.47,35920.0,36292.17,1757.999958,63497983.88369764,44240.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622592000000.0,2021-06-02 00:00:00,36900.0,36059.12,36179.39,2792.547517,101833665.97384468,65857.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622588400000.0,2021-06-01 23:00:00,36800.0,36428.42,36693.09,2140.033637,78441008.2568064,48124.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622584800000.0,2021-06-01 22:00:00,36590.53,36213.8,36433.69,1811.947807,65953844.4828155,44260.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622581200000.0,2021-06-01 21:00:00,36474.55,36040.11,36418.77,1772.288919,64314491.12596266,47528.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622577600000.0,2021-06-01 20:00:00,36339.6,35873.08,36327.05,1999.820832,72251737.5044561,48102.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622574000000.0,2021-06-01 19:00:00,36240.49,35726.36,35973.87,3225.508932,116101074.55177164,64301.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622570400000.0,2021-06-01 18:00:00,36492.89,36087.95,36240.69,2494.576699,90475656.46809222,51325.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622566800000.0,2021-06-01 17:00:00,36300.0,35716.66,36154.77,2880.592451,103674311.48867992,62411.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622563200000.0,2021-06-01 16:00:00,36479.99,35760.0,35875.57,4317.774876,156038416.41947743,82668.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622559600000.0,2021-06-01 15:00:00,36644.7,36025.46,36235.29,3903.095706,141630078.6751255,75651.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622556000000.0,2021-06-01 14:00:00,37289.86,36478.36,36636.71,4510.797149,166343127.42766857,83110.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622552400000.0,2021-06-01 13:00:00,37440.0,35666.0,37039.69,10250.555776,375949295.01887536,168978.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1622548800000.0,2021-06-01 12:00:00,36597.26,36112.01,36164.95,3365.376983,122194004.9736676,56616.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622545200000.0,2021-06-01 11:00:00,36761.96,36282.01,36596.62,2484.370825,90812462.84741372,48073.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622541600000.0,2021-06-01 10:00:00,36593.41,36095.15,36439.6,2804.839551,101992700.90448208,54084.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622538000000.0,2021-06-01 09:00:00,36362.98,35965.72,36231.51,2723.889997,98565251.3513806,58281.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622534400000.0,2021-06-01 08:00:00,36939.81,35902.43,36197.77,5806.787389,210515123.6875152,140855.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622530800000.0,2021-06-01 07:00:00,37171.09,36638.71,36831.58,2722.383175,100313042.70454952,88793.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622527200000.0,2021-06-01 06:00:00,37443.72,36710.19,36915.32,3002.411865,111290611.21834068,83909.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622523600000.0,2021-06-01 05:00:00,37350.0,36710.4,37266.55,2603.445266,96537837.27708152,55850.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622520000000.0,2021-06-01 04:00:00,36957.69,36561.89,36748.01,1767.107527,64976976.76961673,76406.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622516400000.0,2021-06-01 03:00:00,37124.09,36478.0,36704.99,3179.701359,116905766.76946998,60175.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622512800000.0,2021-06-01 02:00:00,37296.08,36620.0,36850.0,3078.850158,113551230.18348724,80336.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622509200000.0,2021-06-01 01:00:00,37803.49,37160.0,37196.64,3154.434156,118173642.76152888,67030.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622505600000.0,2021-06-01 00:00:00,37894.81,37100.0,37798.31,5234.072735,196926607.50732204,113551.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622502000000.0,2021-05-31 23:00:00,37499.0,36800.93,37253.81,2649.154183,98660484.55340156,88857.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622498400000.0,2021-05-31 22:00:00,37250.0,36835.85,36879.23,2322.342402,86091105.8020608,59238.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622494800000.0,2021-05-31 21:00:00,37087.3,36623.01,36932.55,1483.171068,54590957.95029117,59497.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622491200000.0,2021-05-31 20:00:00,36980.76,36557.3,36675.06,1697.834605,62422937.08240895,45835.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622487600000.0,2021-05-31 19:00:00,36871.38,36510.01,36863.67,1963.402273,72040569.55990542,47664.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622484000000.0,2021-05-31 18:00:00,36955.02,36600.2,36694.27,1919.115189,70542843.94824518,42694.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622480400000.0,2021-05-31 17:00:00,37178.16,36673.41,36934.73,4003.907256,147660644.978727,71628.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622476800000.0,2021-05-31 16:00:00,37457.07,36843.24,37117.24,6313.228329,234665903.04196048,146757.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1622473200000.0,2021-05-31 15:00:00,37149.99,36580.01,36961.16,4167.824255,153858395.05766788,86801.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622469600000.0,2021-05-31 14:00:00,36853.94,36333.44,36620.39,4333.305783,158281846.41671416,78361.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622466000000.0,2021-05-31 13:00:00,37062.57,36510.66,36721.28,5030.723894,185178921.0804917,89752.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622462400000.0,2021-05-31 12:00:00,37278.03,36605.0,36777.0,5044.905836,186290636.98031637,94073.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622458800000.0,2021-05-31 11:00:00,37195.0,36750.0,36836.46,5165.136262,190891250.05785337,97160.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622455200000.0,2021-05-31 10:00:00,37030.0,35926.81,36882.95,8736.334823,320451182.65650386,142306.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1622451600000.0,2021-05-31 09:00:00,36384.99,35876.0,35929.8,4351.975493,157177579.62294227,82005.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622448000000.0,2021-05-31 08:00:00,36240.09,35588.08,36120.49,4694.039654,168933078.335559,89937.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622444400000.0,2021-05-31 07:00:00,35975.0,34981.11,35850.17,6010.324686,213849731.37579328,104652.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622440800000.0,2021-05-31 06:00:00,35115.27,34434.29,35040.94,3946.599314,137432996.93248785,71088.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622437200000.0,2021-05-31 05:00:00,34688.74,34185.35,34447.34,3519.449009,121336201.3042102,63075.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622433600000.0,2021-05-31 04:00:00,34664.37,34153.84,34466.38,2677.09563,92043491.15688828,59750.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622430000000.0,2021-05-31 03:00:00,34747.21,34250.55,34489.57,3437.378712,118597529.74263008,67108.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622426400000.0,2021-05-31 02:00:00,34975.0,34440.8,34720.0,3853.411187,133842135.92955224,66337.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622422800000.0,2021-05-31 01:00:00,35434.42,34727.91,34804.39,3468.140112,121477337.40488246,69611.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622419200000.0,2021-05-31 00:00:00,36000.0,35200.0,35312.83,3371.935334,119729973.85963497,72173.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622415600000.0,2021-05-30 23:00:00,35820.0,35500.0,35641.27,1604.004424,57169174.33168714,37090.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622412000000.0,2021-05-30 22:00:00,36048.3,35667.0,35741.03,1725.646246,61845441.63022633,41832.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622408400000.0,2021-05-30 21:00:00,36205.0,35839.95,35940.45,1546.574089,55731642.81968503,43204.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622404800000.0,2021-05-30 20:00:00,36350.0,35900.0,36050.0,2867.697945,103664608.28670628,56190.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1622401200000.0,2021-05-30 19:00:00,36284.44,36021.64,36077.59,1608.40812,58120993.67542028,43240.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
